58.000000	1.388743	0.324070	1.041066	1.032127	1.006109	-0.087264	-0.161777	-0.225593
59.000000	1.385430	0.323583	1.041079	1.032125	1.006090	-0.087427	-0.161762	-0.225408
60.000000	1.327262	0.388093	1.037126	1.024012	0.990653	-0.084836	-0.156884	-0.232478
61.000000	0.864709	2.993847	0.885772	0.727652	0.589615	-0.067690	-0.145043	-0.211759
62.000000	0.863404	2.993727	0.885775	0.727646	0.589598	-0.067961	-0.145198	-0.211738
63.000000	0.862053	2.993605	0.885777	0.727639	0.589579	-0.068231	-0.145348	-0.211705
64.000000	0.860655	2.993481	0.885780	0.727632	0.589560	-0.068499	-0.145491	-0.211662
65.000000	0.859212	2.993354	0.885783	0.727625	0.589541	-0.068765	-0.145628	-0.211608
66.000000	0.857721	2.993226	0.885785	0.727617	0.589520	-0.069029	-0.145759	-0.211544
67.000000	0.856185	2.993096	0.885788	0.727609	0.589499	-0.069291	-0.145884	-0.211468
68.000000	0.854602	2.992965	0.885790	0.727600	0.589476	-0.069552	-0.146003	-0.211382
69.000000	0.852974	2.992832	0.885793	0.727591	0.589453	-0.069810	-0.146116	-0.211286
70.000000	0.851299	2.992699	0.885795	0.727581	0.589429	-0.070066	-0.146223	-0.211178
71.000000	0.849578	2.992564	0.885797	0.727571	0.589404	-0.070320	-0.146324	-0.211060
72.000000	0.847811	2.992429	0.885799	0.727560	0.589378	-0.070572	-0.146419	-0.210932
73.000000	0.845999	2.992293	0.885802	0.727548	0.589351	-0.070823	-0.146507	-0.210792
74.000000	0.844140	2.992158	0.885803	0.727536	0.589324	-0.071071	-0.146590	-0.210642
75.000000	0.842236	2.992022	0.885805	0.727524	0.589295	-0.071317	-0.146667	-0.210481
76.000000	0.840286	2.991886	0.885807	0.727510	0.589265	-0.071561	-0.146737	-0.210310
77.000000	0.838290	2.991751	0.885808	0.727497	0.589234	-0.071803	-0.146802	-0.210128
78.000000	0.836248	2.991617	0.885810	0.727482	0.589202	-0.072043	-0.146860	-0.209935
79.000000	0.834161	2.991484	0.885811	0.727467	0.589169	-0.072281	-0.146913	-0.209732
