0.000000	1.009620	0.163399	1.037971	1.020265	1.036757	-0.111177	-0.215768	-0.169849
1.000000	1.009702	0.163415	1.037970	1.020265	1.036757	-0.111159	-0.215765	-0.169835
2.000000	1.009837	0.163441	1.037969	1.020265	1.036757	-0.111129	-0.215759	-0.169813
3.000000	1.010027	0.163477	1.037967	1.020265	1.036756	-0.111086	-0.215751	-0.169781
4.000000	1.010270	0.163524	1.037965	1.020266	1.036755	-0.111031	-0.215741	-0.169740
5.000000	1.010568	0.163581	1.037962	1.020266	1.036754	-0.110964	-0.215728	-0.169691
6.000000	1.010920	0.163648	1.037959	1.020266	1.036753	-0.110884	-0.215713	-0.169632
7.000000	1.011326	0.163726	1.037955	1.020267	1.036752	-0.110793	-0.215696	-0.169564
8.000000	1.011785	0.163814	1.037951	1.020267	1.036750	-0.110689	-0.215677	-0.169488
9.000000	1.012299	0.163913	1.037947	1.020268	1.036748	-0.110573	-0.215655	-0.169402
10.000000	1.012866	0.164022	1.037941	1.020268	1.036746	-0.110445	-0.215631	-0.169307
11.000000	1.013487	0.164142	1.037936	1.020269	1.036744	-0.110305	-0.215605	-0.169204
12.000000	1.014162	0.164272	1.037930	1.020270	1.036742	-0.110152	-0.215576	-0.169091
13.000000	1.014890	0.164413	1.037923	1.020270	1.036739	-0.109988	-0.215546	-0.168970
14.000000	1.015672	0.164564	1.037916	1.020271	1.036736	-0.109812	-0.215513	-0.168839
15.000000	1.016507	0.164726	1.037908	1.020272	1.036733	-0.109623	-0.215477	-0.168700
16.000000	1.017396	0.164899	1.037900	1.020273	1.036730	-0.109422	-0.215440	-0.168551
17.000000	1.018337	0.165082	1.037891	1.020274	1.036726	-0.109210	-0.215400	-0.168394
18.000000	1.019332	0.165276	1.037882	1.020274	1.036723	-0.108985	-0.215358	-0.168228
19.000000	1.020380	0.165481	1.037872	1.020275	1.036719	-0.108748	-0.215314	-0.168053
20.000000	1.021480	0.165697	1.037861	1.020276	1.036714	-0.108499	-0.215267	-0.167869
21.000000	1.022633	0.165923	1.037851	1.020277	1.036710	-0.108239	-0.215218	-0.167677
22.000000	1.023839	0.166160	1.037839	1.020278	1.036705	-0.107966	-0.215167	-0.167475
23.000000	1.025098	0.166409	1.037827	1.020279	1.036700	-0.107682	-0.215114	-0.167265
24.000000	1.026408	0.166668	1.037815	1.020279	1.036695	-0.107385	-0.215059	-0.167046
25.000000	1.027771	0.166938	1.037801	1.020280	1.036689	-0.107077	-0.215001	-0.166818
26.000000	1.029186	0.167220	1.037788	1.020281	1.036684	-0.106757	-0.214941	-0.166581
27.000000	1.030652	0.167513	1.037774	1.020281	1.036677	-0.106425	-0.214879	-0.166336
28.000000	1.032171	0.167817	1.037759	1.020282	1.036671	-0.106082	-0.214815	-0.166082
29.000000	1.033741	0.168132	1.037743	1.020283	1.036664	-0.105726	-0.214748	-0.165820
30.000000	1.035362	0.168458	1.037727	1.020283	1.036657	-0.105359	-0.214679	-0.165548
31.000000	1.037034	0.168796	1.037711	1.020284	1.036650	-0.104981	-0.214608	-0.165268
32.000000	1.038757	0.169146	1.037694	1.020284	1.036642	-0.104590	-0.214535	-0.164980
33.000000	1.040531	0.169507	1.037676	1.020284	1.036634	-0.104188	-0.214460	-0.164682
34.000000	1.042356	0.169880	1.037657	1.020284	1.036625	-0.103775	-0.214382	-0.164377
35.000000	1.044231	0.170264	1.037638	1.020284	1.036617	-0.103350	-0.214302	-0.164063
36.000000	1.046156	0.170661	1.037619	1.020284	1.036607	-0.102913	-0.214220	-0.163740
37.000000	1.048132	0.171069	1.037598	1.020284	1.036598	-0.102465	-0.214136	-0.163409
38.000000	1.050156	0.171489	1.037577	1.020283	1.036588	-0.102006	-0.214050	-0.163069
39.000000	1.052231	0.171921	1.037556	1.020283	1.036577	-0.101535	-0.213962	-0.162721
40.000000	1.054355	0.172365	1.037534	1.020282	1.036566	-0.101053	-0.213871	-0.162364
41.000000	1.056527	0.172821	1.037511	1.020281	1.036555	-0.100560	-0.213779	-0.161999
42.000000	1.058749	0.173290	1.037487	1.020280	1.036543	-0.100055	-0.213684	-0.161626
43.000000	1.061019	0.173771	1.037463	1.020279	1.036531	-0.099539	-0.213587	-0.161245
44.000000	1.063338	0.174265	1.037438	1.020277	1.036518	-0.099012	-0.213488	-0.160855
45.000000	1.065704	0.174770	1.037412	1.020275	1.036505	-0.098474	-0.213386	-0.160457
46.000000	1.068119	0.175289	1.037386	1.020273	1.036491	-0.097925	-0.213283	-0.160051
47.000000	1.070581	0.175820	1.037358	1.020271	1.036477	-0.097365	-0.213178	-0.159637
48.000000	1.073090	0.176364	1.037330	1.020268	1.036463	-0.096794	-0.213070	-0.159214
49.000000	1.075646	0.176921	1.037302	1.020266	1.036447	-0.096212	-0.212961	-0.158784
50.000000	1.078249	0.177491	1.037272	1.020262	1.036432	-0.095619	-0.212849	-0.158345
51.000000	1.080898	0.178074	1.037242	1.020259	1.036415	-0.095015	-0.212735	-0.157899
52.000000	1.083594	0.178670	1.037211	1.020255	1.036398	-0.094401	-0.212619	-0.157444
53.000000	1.086335	0.179279	1.037180	1.020251	1.036381	-0.093775	-0.212502	-0.156982
54.000000	1.089122	0.179902	1.037147	1.020247	1.036363	-0.093139	-0.212382	-0.156511
55.000000	1.091955	0.180538	1.037114	1.020242	1.036344	-0.092493	-0.212260	-0.156033
56.000000	1.094832	0.181188	1.037080	1.020237	1.036324	-0.091836	-0.212136	-0.155547
57.000000	1.097754	0.181851	1.037045	1.020232	1.036304	-0.091168	-0.212010	-0.155053
58.000000	1.100720	0.182528	1.037009	1.020226	1.036284	-0.090490	-0.211882	-0.154551
59.000000	1.103730	0.183218	1.036973	1.020219	1.036262	-0.089802	-0.211752	-0.154042
60.000000	1.240054	0.400935	1.014377	1.015011	1.003952	-0.106953	-0.190629	-0.183131
61.000000	0.280595	3.921472	0.603714	0.603437	0.372686	-0.019024	-0.192271	-0.097048
62.000000	0.281472	3.921641	0.603701	0.603429	0.372677	-0.018087	-0.192338	-0.096359
63.000000	0.282373	3.921815	0.603686	0.603421	0.372667	-0.017114	-0.192393	-0.095641
64.000000	0.283296	3.921995	0.603671	0.603412	0.372657	-0.016107	-0.192438	-0.094895
65.000000	0.284243	3.922181	0.603656	0.603403	0.372647	-0.015065	-0.192472	-0.094121
66.000000	0.285212	3.922374	0.603640	0.603393	0.372636	-0.013987	-0.192495	-0.093318
67.000000	0.286204	3.922572	0.603623	0.603382	0.372625	-0.012875	-0.192507	-0.092486
68.000000	0.287219	3.922777	0.603606	0.603371	0.372613	-0.011727	-0.192509	-0.091627
69.000000	0.288256	3.922989	0.603589	0.603359	0.372601	-0.010545	-0.192499	-0.090739
70.000000	0.289317	3.923207	0.603570	0.603347	0.372588	-0.009328	-0.192479	-0.089822
71.000000	0.290400	3.923431	0.603552	0.603334	0.372575	-0.008076	-0.192448	-0.088878
72.000000	0.291505	3.923663	0.603532	0.603320	0.372561	-0.006789	-0.192406	-0.087905
73.000000	0.292633	3.923901	0.603512	0.603306	0.372547	-0.005467	-0.192353	-0.086903
74.000000	0.293783	3.924147	0.603491	0.603291	0.372532	-0.004111	-0.192290	-0.085874
75.000000	0.294956	3.924400	0.603470	0.603275	0.372516	-0.002720	-0.192215	-0.084816
76.000000	0.296151	3.924660	0.603448	0.603258	0.372500	-0.001294	-0.192130	-0.083730
77.000000	0.297368	3.924927	0.603425	0.603241	0.372483	0.000167	-0.192034	-0.082616
78.000000	0.298608	3.925202	0.603402	0.603223	0.372466	0.001662	-0.191928	-0.081474
79.000000	0.299869	3.925485	0.603378	0.603204	0.372448	0.003191	-0.191810	-0.080304
